scenario_id,mean_wind_speed,max_wind_speed,wind_velocity_x,wind_velocity_y,wind_velocity,wind_acceleration_x,wind_acceleration_y,wind_acceleration,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,stability_std_z,stability_std_vz,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,wind_speed_cmd,wind_dir_cmd,hover_height_cmd,gt_safe_to_land,label,success,onto_wind_condition,onto_gust,onto_temporal_pattern,onto_drone_state,onto_tag_observation,onto_landing_context
121,1.70254473134774,2.3393657207489,-0.983639043476805,-1.37625761849811,1.70254473134774,-0.0443640306793857,0.00205282776170661,0.0444114998614178,1.10947010709954,1.21810497999973,0.177225752102308,0.240181560253219,0.168390877226884,0.529516931408708,0.156677376389029,0.0400076250407772,NaN,NaN,NaN,NaN,1.76448514358837,-124.664357217421,2.40813490929233,stable,stable,1,0.528825135047899,0.151426830923188,0.175038715347703,0.89309903397878,0.325159610121385,0.577854950080441
122,2.62234997550646,3,-0.381051157362264,-2.56272821650452,2.62234997550646,0.00824794223780694,0.00405825101824049,0.00919227678463012,1.5780290140049,1.41846910253597,0.0257602184135347,0.0493861275575722,0.104536134469274,0.418768568417124,0.0015556683431596,0.00448154480958719,NaN,NaN,NaN,NaN,3,-97.1526305433791,2.02887473468955,stable,stable,1,0.813142978865312,0.0866565062548943,0.0543149645634837,0.963575977020412,0.353539495791434,0.784149157505371
123,1.61499516574704,2.26868653297424,-0.923853496891563,-1.30413399477948,1.61499516574704,-0.0571661624261967,0.00623106880532109,0.0575047506297953,0.921880177901991,1.02514755284333,0.177100853620967,0.240178961189586,0.161776060442905,0.411556256515854,0.156619141501324,0.040260462934417,NaN,NaN,NaN,NaN,1.66518818535526,-124.488998271363,2.33548432262212,stable,stable,1,0.501990278896277,0.157623095241583,0.17882253281866,0.896151498162232,0.328099528692042,0.580929048701535
124,2.67834771359825,3,-0.565267421823553,-2.58133462554685,2.67834771359825,-0.028309217982788,-0.00529517949650764,0.0288001866087225,1.3110848531203,1.05404608392023,0.0637756821694391,0.240234569445261,0.100010920686639,0.445246807744297,0.00189165853207296,0.0080170511177907,NaN,NaN,NaN,NaN,3,-100.530616564359,1.58252784427446,unstable,unstable,0,0.83095979556966,0.0776517986519936,0.0503471076321222,0.949528987267105,0.35555070191705,0.55487904413247
125,1.56859135871031,2.34702086448669,-0.817437128602955,-1.32647562358027,1.56859135871031,-0.0416085381265828,-0.00704917230859471,0.0422014368862904,0.786998734199249,0.820285471579107,0.177904277648374,0.24017984816732,0.169488627312639,0.44581460074739,0.159477808408117,0.0380834083573346,NaN,NaN,NaN,NaN,1.59718321662841,-120.692341177793,2.12035729108208,stable,stable,1,0.487248021394209,0.182883568895507,0.194457679426407,0.898419199558983,0.324671721194383,0.583045135630252
126,1.55576552848021,2.44519710540771,-0.860542385223608,-1.27842087227581,1.55576552848021,0.00544027129091067,0.00244608752896269,0.00596488859225834,1.39103924283172,1.32922973991063,0.0288081542865491,0.0497312095121772,0.0956764904758983,0.461111297213882,0.00726162456026453,0.00491495105564415,NaN,NaN,NaN,NaN,1.57811714801433,-123.111297136965,1.86451596022416,stable,stable,1,0.482426494562685,0.201215667717269,0.125744044253137,0.964222380849464,0.357477115344045,0.818966591901448
127,1.47065685598218,2.15182518959045,-0.736281886797228,-1.26248086017474,1.47065685598218,-0.0410909950261999,-0.0121180033655212,0.0428405868051544,0.697903665696682,0.817011698317685,0.177166971882996,0.240157334362786,0.10763749839848,0.451893065244531,0.159485477677231,0.0351419552333405,NaN,NaN,NaN,NaN,1.53181850141805,-119.504479623187,2.37560119297776,stable,stable,1,0.456903239046595,0.161116982642807,0.180331516921022,0.899513607626961,0.352161111822898,0.586380983055533
128,1.60148606454434,2.33858060836792,-0.855430455922442,-1.33466713939326,1.60148606454434,-0.0440857460843123,0.0135820870331532,0.0461305332289429,0.760038992240861,0.95855368283261,0.176413248397992,0.240189745524212,0.156446500343925,0.444953742411687,0.156674657603585,0.0401692625825114,NaN,NaN,NaN,NaN,1.67347133841587,-121.814224359451,1.61635141530651,stable,stable,1,0.497537059117421,0.174303536785612,0.188822307803974,0.898290147639712,0.330468222069367,0.581887940716759
129,2.61560149153074,3,-0.51438115079623,-2.53108475625331,2.61560149153074,0.00388208481181667,0.00690620966514237,0.00792251944933198,1.80275426971534,1.56618959535509,0.0303865938104247,0.0512413146363147,0.114214159515661,0.418579535444762,0.00937535325698119,0.00532909467564103,NaN,NaN,NaN,NaN,2.98812679975473,-100.15154225882,1.8207010235339,stable,stable,1,0.811021321161679,0.0879421263046285,0.0588699520618705,0.958336429869234,0.349238151326373,0.783604771915273
130,1.65449357032776,2.32849502563477,-0.928600446571945,-1.35732867600452,1.65449357032776,-0.0386907311961107,0.00572659458367115,0.0391122303891689,0.721404051119115,0.853860597666609,0.177484057865496,0.240173072382431,0.142849165097758,0.433884205555319,0.159536301097506,0.0390539982727873,NaN,NaN,NaN,NaN,1.67291748571223,-123.514973806059,1.74925216472288,stable,stable,1,0.513805625510686,0.158820903015424,0.180399018436635,0.898880891683935,0.336511482178774,0.580376628685128
