scenario_id,mean_wind_speed,max_wind_speed,wind_velocity_x,wind_velocity_y,wind_velocity,wind_acceleration_x,wind_acceleration_y,wind_acceleration,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,stability_std_z,stability_std_vz,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,wind_speed_cmd,wind_dir_cmd,hover_height_cmd,gt_safe_to_land,label,success,onto_wind_condition,onto_gust,onto_temporal_pattern,onto_drone_state,onto_tag_observation,onto_landing_context
1,2.03532256642166,2.74380254745483,-1.25467424574587,-1.58489506021005,2.03532256642166,-0.0563364784251261,0.0125964978273326,0.0577275545892834,0.760530853561838,0.862975429920054,0.176239859644825,0.240252754330059,0.0957560337912061,0.394837848462124,0.156748153155303,0.039929796331125,NaN,NaN,NaN,NaN,2.0716688985117,-127.374480982322,2.31472368639318,stable,stable,1,0.632296971864466,0.169991380740498,0.186180600229691,0.899123949378801,0.357441762759464,0.567710376792804
2,2.30093078692754,3,-1.38859061795266,-1.79618645704203,2.30093078692754,0.00969982182410404,0.00586694030343878,0.0113361162636716,1.81202634133672,1.91444979896573,0.0211829164904718,0.0800205359406589,0.125292357024393,0.4856294753926,6.88243865204331e-07,0.00611301646843374,NaN,NaN,NaN,NaN,2.42882567996652,-126.095851442396,2.21228503754817,stable,stable,1,0.713553053327023,0.159368860922976,0.0978445375193786,0.960129086366673,0.344314507989159,0.794040730345242
3,1.82006282384704,2.51600360870361,-1.1248348780648,-1.41536527430196,1.82006282384704,-0.0340067125691036,0.0235271807023419,0.0413519616409944,1.11964457818878,1.23619351011795,0.177346866819521,0.240239565247515,0.167691766951331,0.491353296067253,0.159490211614095,0.0376623201343282,NaN,NaN,NaN,NaN,1.87319628751653,-127.297520073929,2.2716423064837,stable,stable,1,0.565184354497538,0.164167869560245,0.183080649371056,0.892816410182115,0.325470325799408,0.574046760423571
4,2.4425035062221,3,-0.71707586624165,-2.29892171195229,2.4425035062221,-0.030988926995151,-0.0169417796657436,0.0353176654742836,1.57921873888974,1.09978486922751,0.0627305351968573,0.240153534011872,0.103571532298585,0.446916656419887,0.00184824241695392,0.00894334575207467,NaN,NaN,NaN,NaN,2.46779887999601,-105.553838771394,1.8461786969298,unstable,unstable,0,0.758000165789917,0.13191161643698,0.0832205366644169,0.947585418337793,0.353968207867296,0.562138389652651
5,1.81271977457282,2.64629626274109,-1.04267803972155,-1.46874300933057,1.81271977457282,-0.0327442912059083,0.0106438391810133,0.0344307989899827,0.820042167138585,0.969731322072889,0.177369638829174,0.240221089497617,0.182683737384035,0.462291439970674,0.159473414511116,0.0384448682202007,NaN,NaN,NaN,NaN,1.88084050141636,-125.058018224367,2.14107065953326,stable,stable,1,0.562746515427339,0.193867022986025,0.201177238987739,0.897252674598751,0.318807227829318,0.575071969533871
6,1.88676991383235,2.66403126716614,-1.04545354180966,-1.54945063828211,1.88676991383235,0.00765305443114774,0.00474191415636125,0.00900305459232639,1.98340579269781,1.88102763542052,0.0300028792993924,0.0541987873940126,0.132164930138631,0.491328048617401,0.00721895530774008,0.0051712674409175,NaN,NaN,NaN,NaN,1.9161886291726,-122.783489357006,1.86339821660098,stable,stable,1,0.585108744561848,0.176534364508696,0.111009504174042,0.95463515484366,0.341260031049498,0.806717697571632
7,1.9026645203026,2.81466341018677,-1.062723411041,-1.55525518154713,1.9026645203026,-0.0426392850188854,0.0204649123818467,0.047296102013997,1.06391612553383,1.08645636704107,0.177700071523652,0.240281904169239,0.159344400175535,0.485859705941667,0.159466541193635,0.0363629738210235,NaN,NaN,NaN,NaN,1.96867067391655,-123.586570068552,2.36141415660166,stable,stable,1,0.590929577007465,0.213870702259838,0.212419339235466,0.894254180367943,0.329180266588651,0.571473848360112
8,1.90038894228384,2.78580212593079,-1.10242874436842,-1.52567232223461,1.90038894228384,-0.0465196409379734,0.0185298059509874,0.0500742518823718,1.27528624323689,1.33048559212108,0.177019565307884,0.240262432795135,0.166297526686028,0.520810010017305,0.159504425046538,0.0348339249588035,NaN,NaN,NaN,NaN,1.96461919299708,-125.030810267647,1.94037294097012,stable,stable,1,0.590288971318578,0.208398245832331,0.208596684878839,0.891016295782531,0.326089988139543,0.571013504335213
9,2.61010147253672,3,-0.804674111089467,-2.44808805126751,2.61010147253672,0.00371337223808112,0.00310262033695972,0.00483894475416569,1.9321351614167,1.77119771698638,0.0183517909459677,0.0723120668118857,0.121493117611678,0.514811763577667,0.000265905521262112,0.00538939706928353,NaN,NaN,NaN,NaN,2.98365709536118,-106.900241715489,2.32066299143878,stable,stable,1,0.809244365197315,0.0886143085508344,0.0552465461146394,0.961726489053849,0.346003058839254,0.784345993967436
10,1.86209466424929,2.61774468421936,-1.10987788715065,-1.47019217285507,1.86209466424929,-0.0547716458599764,0.00638493093767641,0.0551425473957231,0.818936704249297,0.991414429852366,0.177403282959603,0.240241793625899,0.156742319086265,0.445083541366912,0.159478965359668,0.0355869990904039,NaN,NaN,NaN,NaN,1.92399487038037,-126.353098118705,1.62206114933361,stable,stable,1,0.578536005356514,0.180130721515815,0.191898700011306,0.897074171037971,0.330336747072771,0.573078054488169
