scenario_id,mean_wind_speed,max_wind_speed,wind_velocity_x,wind_velocity_y,wind_velocity,wind_acceleration_x,wind_acceleration_y,wind_acceleration,wind_body_force_x,wind_body_force_y,wind_body_force,mean_wind_body_risk,mean_wind_gust_risk,mean_wind_risk_raw,min_thrust_margin_n,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,stability_std_z,stability_std_vz,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,wind_speed_cmd,wind_dir_cmd,hover_height_cmd,gt_safe_to_land,label,success,onto_wind_condition,onto_gust,onto_temporal_pattern,onto_drone_state,onto_tag_observation
1,2.03587499281176,2.68703556060791,-1.25569712032243,-1.58388878629434,2.03587499281176,-0.0605518509305742,0.0124118782349822,0.0618108515750957,-0.0853085720876835,-0.131956659596467,0.161064544214646,0.0103893139959523,0.125683442437477,0.128290931717045,15.4535640013302,1.13338147620693,0.844461216471019,0.176216246902422,0.240285125006313,0.146668156427034,0.332677288704874,0.15682620729518,0.0418873829034728,NaN,NaN,NaN,NaN,2.0716688985117,-127.374480982322,2.31472368639318,stable,stable,1,0.568558184426545,0.157843117209568,0.179638182502639,0.896351683963462,0.334814152699096
2,2.29932674129804,3,-1.38847244486076,-1.79453298863594,2.29932674129804,0.00986653155562309,0.00633743291826318,0.0117265297906752,-0.109383634309487,-0.17447847074161,0.215116742487338,0.0138838850251891,0.229231959657806,0.230924371195732,15.4429551479972,1.58178998208498,1.6106532503552,0.0281224943718918,0.0815008684620141,0.113876582851021,0.489226387604285,0.00154806110155829,0.00476256385434541,NaN,NaN,NaN,NaN,2.42882567996652,-126.095851442396,1.92963867692304,stable,stable,1,0.659338671918624,0.159801347002898,0.0983006767595672,0.960855270273453,0.349388185399546
3,1.81680484450593,2.52171301841736,-1.12339510817252,-1.41211254645743,1.81680484450593,-0.0326257919685051,0.0244385142156894,0.0407637495655469,-0.0681174844437201,-0.106195969119425,0.129173549566724,0.0083335892645016,0.121618872932834,0.12368157999244,15.3502217205628,1.0572469109794,1.10941026949927,0.176678656905777,0.240256508076784,0.143298623685292,0.507056603576905,0.159489958112734,0.0368250518149028,NaN,NaN,NaN,NaN,1.87319628751653,-127.297520073929,2.2716423064837,stable,stable,1,0.509217607866737,0.166077693217088,0.183921969690826,0.894636936557636,0.336311722806537
4,2.43119704105236,3,-0.710350674460587,-2.28851958521132,2.43119704105236,-0.0293699611069495,-0.0167581745834438,0.0338146570408884,-0.0324338092846625,-0.270913292014612,0.27468398532986,0.0177282632460151,0.234681007279773,0.236244109274051,15.4227087099231,1.62062177491479,1.24802237725395,0.0637371088754522,0.240130810778219,0.118907529687914,0.435231815171403,0.00185042101780388,0.00923813541487158,NaN,NaN,NaN,NaN,2.46779887999601,-105.553838771394,1.59124311655838,unstable,unstable,0,0.695568032802106,0.134180019554049,0.0846897430427196,0.945592098652377,0.347152209027594
5,1.8401128426701,2.60278534889221,-1.07582377429776,-1.4693530738537,1.8401128426701,-0.0600044595992042,0.0115151905125341,0.0610993844840723,-0.0642970828317612,-0.115641235622902,0.136582972487921,0.00881036899269673,0.150558654766022,0.152736502531346,15.4308300075891,1.00321631731678,0.980310924689197,0.177205505008111,0.240214989994385,0.139243514393784,0.472344838429658,0.156743432338511,0.0423503257884064,NaN,NaN,NaN,NaN,1.88084050141636,-125.058018224367,2.10953026282227,stable,stable,1,0.52124405855163,0.182802867722054,0.194745586807749,0.895812390594469,0.338113993602763
6,1.89268035292625,2.53775143623352,-1.04468037128374,-1.56384442128872,1.89268035292625,0.00650822722477309,0.00333855120833399,0.00731457078576358,-0.0592294042167088,-0.127763104999844,0.143255307876729,0.00924823694575422,0.127177163432915,0.128330113010839,15.3973715428877,1.80795710350142,1.67505072312372,0.0336535539413885,0.0565297594080961,0.122176071614915,0.450050979210403,0.0259030584535246,0.00570066810353062,NaN,NaN,NaN,NaN,1.9161886291726,-122.783489357006,1.58330500477601,stable,stable,1,0.530380783382502,0.146481998388192,0.101474639676169,0.955806732962965,0.345699523726704
7,1.90109204682144,2.68793654441833,-1.08042904662351,-1.54418392269242,1.90109204682144,-0.0512547234995777,-0.0036380099431296,0.0513836724783707,-0.0648628747170698,-0.127174423577214,0.146318093986074,0.00943948751995123,0.140357558584992,0.142696800960348,15.3635671367832,1.05595077477666,1.1183614672485,0.176477024910121,0.240249190445738,0.164459254503441,0.475864564368875,0.157058478013919,0.0395050978439881,NaN,NaN,NaN,NaN,1.96867067391655,-123.586570068552,1.91490952036592,stable,stable,1,0.535497239344453,0.186460351913669,0.196045469279474,0.894677605643313,0.326906997998471
8,1.90384934332547,2.72614121437073,-1.1141504034959,-1.51993260062759,1.90384934332547,-0.0655354763051528,0.0155227121186616,0.067348743463127,-0.0690782252526694,-0.124757466890626,0.147125758259383,0.00949261568908621,0.151006171057995,0.153236948467451,15.3569257037842,1.00038054807296,1.16908925377283,0.175485679056158,0.240267214638371,0.166922031960062,0.462288442656503,0.156770272039427,0.0394092724907906,NaN,NaN,NaN,NaN,1.96461919299708,-125.030810267647,2.16907616787991,stable,stable,1,0.538340547913615,0.19736294062009,0.202424085376127,0.895211326314561,0.325812430239973
9,2.63020922427991,3,-0.830582174547721,-2.46031292877312,2.63020922427991,0.00749267903819518,0.00222970446108608,0.00781740501401818,-0.0452044187054744,-0.314610431597629,0.320231955048404,0.0206863367835521,0.19452351082374,0.197084246743945,15.3760982779634,2.12655752990384,2.28147509828181,0.0168954764918553,0.0529733942766492,0.153966754941366,0.410609295025495,0.000905945976964375,0.0076065517907158,NaN,NaN,NaN,NaN,2.98365709536118,-106.900241715489,2.3777509658077,stable,stable,1,0.740805975823431,0.0846361154562574,0.0539503307631706,0.956917719675471,0.331570331137171
10,1.84240810887343,2.62088227272034,-1.1058622732714,-1.45103066829104,1.84240810887343,-0.0522989342125849,0.0179264097181637,0.0552859356903341,-0.0676665799293754,-0.112899885924379,0.135975655546541,0.00877368992138803,0.137292888522571,0.139393824965513,15.3536942534439,1.09584746745412,1.25043304099921,0.177683594150908,0.240315846399057,0.169725461742662,0.50499312045142,0.159570216424925,0.0374155678274349,NaN,NaN,NaN,NaN,1.92399487038037,-126.353098118705,2.12151683975017,stable,stable,1,0.519187594026018,0.185292441742115,0.195701222262283,0.892723141786698,0.324566461447706
11,1.8445151955092,2.48442387580872,-1.1328565142775,-1.44198714739541,1.8445151955092,-0.0460408839930413,0.0126444023662343,0.0477456166580757,-0.0692561397049889,-0.110568275413014,0.133094249414875,0.00858418695528058,0.127551523129248,0.129652508410246,15.4424964890389,0.827115828964294,0.956798322641419,0.177091789565031,0.240218637276618,0.147062482825732,0.441115589059411,0.159379819383488,0.0379289994845048,NaN,NaN,NaN,NaN,1.90759543141243,-127.844704273722,1.53430224252373,stable,stable,1,0.517801220484503,0.152732816121371,0.176267528403284,0.89743763688344,0.334638896521897
12,2.6253002222379,3,-0.783937878356973,-2.47435939695485,2.6253002222379,0.00624281231390812,0.00293631163107561,0.00689888625659771,-0.04040127255671,-0.31899300388995,0.323375762861226,0.0208970767420565,0.193868795542104,0.196436422664832,15.3121358309311,2.32530804557823,2.12918334826884,0.0279129520759274,0.076227081754254,0.138074097532273,0.521129994071626,0.000571699710146204,0.00547627747137729,NaN,NaN,NaN,NaN,3,-106.299635778902,1.94584605739571,stable,stable,1,0.739367343796408,0.085572245810181,0.053588809872129,0.951043948724667,0.338633734430101
13,1.9698486003746,2.82469725608826,-1.03966724310048,-1.6598118008894,1.9698486003746,-0.0511140985012453,0.000958151379186337,0.0511230781512659,-0.0590446114509178,-0.145101432232328,0.158817534196432,0.0102436212410477,0.123666332764634,0.126177929820234,15.4563228229468,0.966341495093329,0.908000291628922,0.175813005148062,0.240274854440523,0.169948336751612,0.38299845697944,0.156715203442723,0.0407761692775977,NaN,NaN,NaN,NaN,2.02726066309477,-121.319262228342,1.84857703829317,stable,stable,1,0.55052854606394,0.201713511863305,0.205507006567209,0.89736652624458,0.324467405888172
