scenario_id,label,success,failure_reason,tag_lock_acquired,landing_cmd_time,random_bias_x,random_bias_y,hover_height_cmd,landing_height_m,wind_speed_cmd,wind_dir_cmd,mean_wind_speed,max_wind_speed,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,final_altitude,final_abs_speed,final_abs_roll_deg,final_abs_pitch_deg,final_tag_error,stability_std_z,stability_std_vz,stability_std_vz_osc,touchdown_accel_rms,contact_count,final_state,launch_pid,launch_log,exception_message
16,unstable,0,z_unstable,1,30.541279,-0.0809804674821705,0.136983648780139,2.35948010720679,-6.87421343745635e-07,2.72382648612346,-130.276654901969,1.94559029170445,2.72382640838623,0.580634536868251,0.67249154085163,0.0739555684134533,1.45788352477367,0.169807972129154,0.290704757603084,-6.87421343745635e-07,0.000686523597489183,4.03448748099161e-09,0.000393349042459216,0.115433819067175,0.978721947831203,0.035493564297286,0.00632396994661234,0.0233207864347068,0,0,987868,,
17,unstable,0,z_unstable,0,30.554479,0,0,2.12790417779055,-8.96491152313615e-10,3.6031052348154,-9.49754084440161,0,0,0.792379446165705,0.71072220217231,0.0532769519167132,1.45861252016765,0.249148428268142,0.57564477327295,-8.96491152313615e-10,0.000540634686608725,5.98180759902895e-10,2.65641769592928e-09,0.239815419836507,0.938396303087504,0.0413149950679704,0.0402903217703199,0.0588578346231975,0,0,995839,,
18,unstable,0,z_unstable,1,30.429208,0.264343896890165,-0.0216296358396866,2.44970635350353,7.25901740134437e-07,0.667980494314647,-79.2615887999235,0.524841815233231,0.667980492115021,0.317653602845865,0.648756484336598,0.0618236677428822,1.45714347034843,0.105557140423652,0.226097705925793,7.25901740134437e-07,0.00230975760290392,0.000288024859386904,3.1605958368492e-05,0.155109002279209,1.03745786015423,0.0393247647622403,0.0298565842748547,0.0501104354783478,0,0,1003801,,
19,unstable,0,z_unstable,0,30.473061,0,0,1.93741847570172,-1.86916593349946e-06,5.96947951979876,-11.5522323092114,0,0,0.579980778640205,0.859155268418253,0.0508461777445282,1.45614101497736,0.264213095830834,0.429025923080202,-1.86916593349946e-06,0.0023097591538255,0.000730417767405949,7.55612469400962e-05,0.252035480061939,0.873665480435318,0.022781528159471,0.0181432075677738,0.0326477136450113,0,0,1011732,,
20,unstable,0,z_unstable,0,30.505601,0,0,2.36082735105787,-8.96547649649425e-10,3.7320960990519,-0.682384635824661,0,0,0.731871936868447,0.819607571726331,0.0510847802585295,1.46925081073929,0.214243055518525,0.480710327012942,-8.96547649649425e-10,0.000550412408649242,5.60426043481695e-10,2.68477511364975e-09,0.193731202837714,1.01363794209358,0.0200950425397605,0.0129703948992705,0.0289009550265976,0,0,1019662,,
21,unstable,0,z_unstable,0,30.439188,0,0,1.98743065441545,7.25901073543281e-07,1.83575019798413,-149.201196332739,0,0,0.665939571063086,0.826805482415348,0.0520446079928808,1.46877291708575,0.273798855693931,0.542244127323941,7.25901073543281e-07,0.00259506699325214,0.000288024595588637,3.16059280405213e-05,0.108542676896037,0.890878886682814,0.021393655732481,0.0181678550197916,0.0307059504113203,0,0,1027620,,
22,unstable,0,z_unstable,0,30.478543,0,0,1.56738331360891,-1.86916593348276e-06,7.10712747843662,-96.0596331589225,0,0,0.995139160487414,0.524885581125955,0.0497624819337162,1.46513116924621,0.223889868876262,0.397410508465287,-1.86916593348276e-06,0.00230975915382996,0.000730417767397975,7.55612469391171e-05,0.150887840888296,0.747771106395554,0.0119551492608674,0.00786403018473025,0.0181125608043726,0,0,1035556,,
23,unstable,0,z_unstable,0,30.451261,0,0,2.36159575998437,-8.96185516361971e-10,5.69388074406335,134.212677495427,0,0,1.16368372860402,0.649454985237081,0.0555327024378454,1.45796637003847,0.219044038912703,0.372122949327027,-8.96185516361971e-10,0.000625944517152496,8.02428986358307e-10,2.50301960484926e-09,0.311735133546458,1.01204694594125,0.0422508102929172,0.0426489259160691,0.0595191580313249,0,0,1043498,,
24,stable,1,,0,30.579763,0,0,2.43800200691963,0,1.11751422838,-38.1959478536388,0,0,0.00226065189210856,0.00023790017360453,0.833563591818863,1.46747197970254,NaN,NaN,0,0.0945457940749575,0,0,NaN,0.287393989988957,NaN,NaN,NaN,0,0,1051420,,
25,unstable,0,z_unstable,0,30.518393,0,0,2.48056282971505,-8.96613288826863e-10,5.15835220788301,142.707520603416,0,0,0.56382977219602,0.83847820319886,0.0535138492174191,1.47087927271384,0.19216796846637,0.504111378811625,-8.96613288826863e-10,0.000561772872986287,5.16559606473031e-10,2.71771913885118e-09,0.172197176148829,1.05355287805252,0.0372184635664293,0.0367408906866265,0.0523099290840021,0,0,1059357,,
26,unstable,0,tag_error_high;z_unstable,0,30.513366,0,0,1.9822304054368,-2.23438092133136e-06,0.112744601512186,44.2369239965264,0.101470139622688,0.112744599580765,0.490704635128184,0.601097750975945,0.0503521350234911,1.46804938902667,0.164971897920068,0.394328227662544,-2.23438092133136e-06,0.0029602820669859,0.000873201797291451,9.03322760793381e-05,0.394328227662544,0.887954494503556,0.0199621766362857,0.0134970844999467,0.027300871141241,0,0,1067323,,
27,unstable,0,z_unstable,0,30.499553,0,0,1.73109536311113,-6.47578727597086e-07,4.21947170221307,80.997106088606,0,0,0.574400586009097,0.861916864940831,0.0531597601277436,1.4663199227758,0.171844672819381,0.25798240326139,-6.47578727597086e-07,0.000646681312564705,4.03657760774755e-09,0.000370520906891245,0.25798240326139,0.801228156024289,0.04015625758036,0.0407978531366539,0.0566575635768692,0,0,1075273,,
28,unstable,0,z_unstable,0,30.480537,0,0,2.10741579114494,-8.96274662029091e-10,4.70693156636201,-23.9634575880991,2.0172563961574,4.70693159103394,0.454979432440466,1.2175723566816,0.0553397647350241,1.47095668595581,0.139610329433874,0.30479693023508,-8.96274662029091e-10,0.000610515623243498,7.42855450703196e-10,2.54776217054344e-09,0.126559719538552,0.929777989622195,0.0459351360553587,0.0468330474443651,0.0644160712757085,0,0,1083199,,
29,unstable,0,z_unstable,0,30.573168,0,0,1.74417289350703,-8.97439227945237e-10,3.43168283022406,-176.33611601216,0,0,0.778002656352591,0.772917354390519,0.0502813487540601,1.45837237829329,0.290707119180243,0.588485424231576,-8.97439227945237e-10,0.0007047103700248,3.53637200103996e-11,3.13224667132813e-09,0.348119884235861,0.806841677266429,0.0141750302249641,0.0102126406133631,0.0218208011277859,0,0,1091150,,
30,unstable,0,z_unstable,0,30.440635,0,0,2.10882144904436,-2.23438104046874e-06,7.66380150557886,-145.639251522144,0,0,0.959291233629025,0.655901437130065,0.0496174114462297,1.46820411782985,0.264898490470037,0.455196996127405,-2.23438104046874e-06,0.00296028226765422,0.000873201843871212,9.03322808976452e-05,0.0724043266104731,0.931392356414787,0.0102083089642739,0.0062293098166781,0.0152797827330241,0,0,1099174,,
31,unstable,0,tag_error_high;z_unstable,0,30.462215,0,0,1.53559056338015,-8.96016872757353e-10,7.08988089060601,-91.1011085793013,0,0,0.958217969582402,0.834528444305411,0.0551654340783413,1.45897292246874,0.295497300914616,0.475831070311923,-8.96016872757353e-10,0.000655129833626381,9.15125163350617e-10,2.41837845385703e-09,0.385198587873874,0.737685673419227,0.0413071584607855,0.035559240658527,0.0590893488587337,0,0,1107156,,
32,unstable,0,tag_error_high;z_unstable,0,30.45164,0,0,1.50891505625334,-5.15389006904683e-07,6.51936217158431,-129.420202842444,0,0,0.773683229827146,1.0588568664435,0.0542589776625658,1.45721784588824,0.211209585210786,0.488913424940031,-5.15389006904683e-07,0.000514492850516545,4.03923991404906e-09,0.000294781775061193,0.393819194412225,0.725661793834935,0.0370009857104416,0.0313941829136282,0.0516748892706634,0,0,1115105,,
33,unstable,0,z_unstable,0,30.496076,0,0,2.379866440284,-5.05410962598625e-07,0.763014288724198,-53.0783635504898,0,0,0.432968015978448,0.753335061543398,0.0537755298943165,1.46820411782985,0.18413179431445,0.287977446145143,-5.05410962598625e-07,0.000504514901216256,4.04039919086964e-09,0.00028906477719565,0.144989647320211,1.02120554566337,0.042078376345026,0.0411763673884926,0.059639453220232,0,0,1123039,,
34,unstable,0,tag_error_high;z_unstable,0,30.509375,0,0,2.09342056778749,-8.92569063264366e-10,4.68145310782874,60.3654351064212,0,0,0.662662214899338,0.863333315166914,0.0516442558810452,1.46003799243436,0.239279184053803,0.59415674072815,-8.92569063264366e-10,0.000481137173150072,2.78495081419326e-09,5.71329908462186e-11,0.407466296132215,0.92409450747666,0.0278624274275795,0.0198645017716049,0.0398980909999403,0,0,1130979,,
35,unstable,0,tag_error_high;z_unstable,0,30.458193,0,0,2.1480271150557,-1.86916593351731e-06,3.46695253870874,-129.686846724267,0,0,0.484093353885363,0.931836100227928,0.0540479120287627,1.4594110075862,0.237906764951613,0.534037757500636,-1.86916593351731e-06,0.00230975915382938,0.000730417767412476,7.55612469401857e-05,0.357061913256795,0.94514450923744,0.0409201664640332,0.040649980937752,0.0586258041229494,0,0,1138917,,
36,unstable,0,tag_error_high;z_unstable,0,30.427433,0,0,2.25192950797508,-7.03985426193528e-07,1.93429434869775,54.1653560921025,0,0,0.483477797248951,1.3067225047843,0.0536257752314139,1.45759836217063,0.187526747430308,0.366657739364167,-7.03985426193528e-07,0.000703087627560348,4.03679350411573e-09,0.000402839564376862,0.366657739364167,0.975058463448882,0.0375965610889897,0.0369470569491362,0.0530141035701049,0,0,1146919,,
