scenario_id,mean_wind_speed,max_wind_speed,wind_velocity_x,wind_velocity_y,wind_velocity,wind_acceleration_x,wind_acceleration_y,wind_acceleration,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,stability_std_z,stability_std_vz,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,wind_speed_cmd,wind_dir_cmd,hover_height_cmd,gt_safe_to_land,label,success,onto_wind_condition,onto_gust,onto_temporal_pattern,onto_drone_state,onto_tag_observation,onto_landing_context
1,2.01978435581678,2.75203418731689,-1.24567767871066,-1.57256614600622,2.01978435581678,-0.0490692387021116,0.01168765338422,0.0504419609891851,1.0218576482702,1.03376925559703,0.176704653806211,0.240486801252854,0.148731653503126,0.40531388709387,0.159519478114655,0.0390862643587402,NaN,NaN,NaN,NaN,2.0716688985117,-127.374480982322,2.31472368639318,stable,stable,1,0.627310129392948,0.174003904935544,0.189513075829604,0.895496318852223,0.333897042887499,0.567798721946478
2,2.30424495855967,3,-1.39155996247734,-1.79777134638053,2.30424495855967,0.0113826136193709,0.00658241575997323,0.0131488436771083,1.84327441500825,1.73918789585146,0.0338479326800329,0.0547112530963038,0.124772415602874,0.472573176977997,0.0159376552883237,0.00666120587747638,NaN,NaN,NaN,NaN,2.42882567996652,-126.095851442396,1.65567109748004,stable,stable,1,0.714622743505964,0.158955505664877,0.104878962432011,0.954928115503229,0.344545593065389,0.793121151407945
3,1.77863190936393,2.58288383483887,-1.08983753100976,-1.38322298792155,1.77863190936393,-0.0557744407456294,0.0192313786263427,0.0589968996164839,0.747500360091179,0.855621990822567,0.176760247540908,0.240250021231641,0.104311356019319,0.47494510489826,0.159485347209489,0.0368781215311571,NaN,NaN,NaN,NaN,1.87319628751653,-127.297520073929,1.68338744767195,stable,stable,1,0.552752486227204,0.191772781494882,0.19935627144581,0.899023914900938,0.353639397324747,0.576015604437524
4,2.23767429818377,3,-0.642009356190717,-2.1226379420006,2.23767429818377,-0.0145325778598649,0.0101079109801383,0.0177021378266987,1.04965559571986,0.798200100888044,0.0629135351958995,0.240320228039526,0.114931431797283,0.416233620649347,0.00195052251896046,0.0088980123154035,NaN,NaN,NaN,NaN,2.46779887999601,-105.553838771394,1.59126547578646,unstable,unstable,0,0.694092082319592,0.174768674843547,0.108963744645409,0.954024366214417,0.348919363645652,0.570069452829223
5,1.84421609362511,2.46175575256348,-1.08440804827291,-1.47131077432116,1.84421609362511,-0.0421437529664629,0.0113983459135441,0.0436579683868027,0.819299022523169,0.942218007078685,0.177680904249655,0.240236285635431,0.16013295104242,0.43925075350657,0.156626713026588,0.040386201316283,NaN,NaN,NaN,NaN,1.88084050141636,-125.058018224367,1.91848152598473,stable,stable,1,0.572725674952809,0.146950384132047,0.172467994323229,0.897319056928301,0.328829799536702,0.57389682104966
6,1.88581870595614,2.72714900970459,-1.03886640033795,-1.55924743826479,1.88581870595614,0.0033794559839282,0.0020994841064778,0.00397851181481983,1.46897596196151,1.5801543581485,0.0280370573135184,0.053637755370847,0.10817338687274,0.445409936821068,0.00233146889951705,0.00714870103653353,NaN,NaN,NaN,NaN,1.9161886291726,-122.783489357006,1.89213328950265,stable,stable,1,0.58469663078875,0.190028712176118,0.117652963355105,0.962024018828091,0.951922939167671,0.93294487092388
7,1.91047377570146,2.76578402519226,-1.07082956319622,-1.56728109428939,1.91047377570146,-0.0416424803684142,0.0141774151775227,0.0439897178025685,0.774838748467245,0.82117764870918,0.177391042272669,0.240288370191672,0.134970646680734,0.406754578136577,0.159526918100198,0.0343550686162071,NaN,NaN,NaN,NaN,1.96867067391655,-123.586570068552,1.72519650545727,stable,stable,1,0.593273297216179,0.200509587732568,0.203699357352593,0.898764350028708,0.340013045919674,0.571954434732464
8,1.91050719241707,2.62943172454834,-1.1184138846042,-1.52586653607697,1.91050719241707,-0.056732556081542,0.00349139939959569,0.0568398873091142,1.15506917237208,1.23498524734358,0.17647660972323,0.240265163417798,0.167910356531659,0.509050748579854,0.156696396757761,0.0405887530313604,NaN,NaN,NaN,NaN,1.96461919299708,-125.030810267647,1.53592969799847,stable,stable,1,0.593583493686503,0.172178665736207,0.187709589002032,0.892982696126334,0.325373174874818,0.570861222637486
9,2.62264164169629,3,-0.825162218915344,-2.45479387549269,2.62264164169629,0.00781957523199251,0.00366728419890903,0.00863682408089678,1.52550670360074,1.66242017260202,0.0334916694275576,0.0553038794328031,0.109489449307464,0.487167786566403,0.0146892396061299,0.00595079176954643,NaN,NaN,NaN,NaN,2.98365709536118,-106.900241715489,1.68064209763646,stable,stable,1,0.813220434821072,0.0864890483664982,0.0605859042357918,0.958206168401771,0.351338022530016,0.78334392748372
10,1.84485009819472,2.83771967887878,-1.10495289391527,-1.44511305622397,1.84485009819472,-0.0749098857895053,0.0111582980787745,0.0757363757055453,0.860853968945611,0.931737385496621,0.177091507026087,0.24029789867803,0.155388506204436,0.415259493580143,0.159465114362435,0.0348260242191986,NaN,NaN,NaN,NaN,1.92399487038037,-126.353098118705,1.70234370060537,stable,stable,1,0.573670712540159,0.237280657866598,0.225905787688022,0.897369600130625,0.330938441686918,0.573322425253418
11,1.87208625653974,2.57628726959229,-1.16249823921368,-1.4519144016406,1.87208625653974,-0.043276637814268,0.0042650034910526,0.0434862924987406,0.777219072216513,0.886030733429966,0.177108283291384,0.24021605390491,0.159938128451817,0.436341649059214,0.159513012436618,0.0382679180788357,NaN,NaN,NaN,NaN,1.90759543141243,-127.844704273722,1.86633662799144,stable,stable,1,0.581361419685623,0.166417714894925,0.18466090770513,0.898377467024229,0.328916387354748,0.573152806597365
12,2.62502683321635,3,-0.789109606738234,-2.46760122016819,2.62502683321635,0.00646857996797904,0.00214553068176514,0.00681511765918501,1.91751459143217,1.83657046429195,0.0272541496805962,0.0666938290311193,0.125153198035221,0.459485059267408,0.000315755902311817,0.0063662248036582,NaN,NaN,NaN,NaN,3,-106.299635778902,1.95285780221924,stable,stable,1,0.813917337709116,0.0856184007638387,0.0538263672525801,0.956876542579012,0.344376356428791,0.783098844748285
13,1.96784229100156,2.74073433876038,-1.03228337403009,-1.66041095248815,1.96784229100156,-0.0522211966436319,-0.00751437275419621,0.0527590672470797,0.977530465953951,0.998659373867117,0.176842588022835,0.240298160594417,0.160514132447416,0.435451201493611,0.156694609781068,0.0442485098428836,NaN,NaN,NaN,NaN,2.02726066309477,-121.319262228342,2.22808834254418,stable,stable,1,0.611262155112915,0.183573206407698,0.195876339851799,0.896051500104274,0.328660385578926,0.569529566881267
14,2.65943519373487,3,-0.728077731074706,-2.52080611466228,2.65943519373487,-0.0258993417898774,-0.00576821146062454,0.02653390601859,1.84869306675102,1.69739258811094,0.063308191853216,0.240280518416643,0.135427563380331,0.500583578804734,0.00188855689772991,0.00853177409143874,NaN,NaN,NaN,NaN,2.96211416560549,-104.652706865072,1.5607820348459,unstable,unstable,0,0.825044034531577,0.0814916308463956,0.0528368004350284,0.940483802499477,0.339809971830964,0.554176583223213
15,1.72629881837741,2.5623791217804,-0.938863500070334,-1.41890318502362,1.72629881837741,-0.0626894264434539,0.00152620256147391,0.0627080017387564,0.967979955199128,0.92736800976914,0.176077937435653,0.240242651899742,0.152893135226494,0.447670252984271,0.156645223074864,0.0413362742202883,NaN,NaN,NaN,NaN,1.78867162897179,-121.8764556945,2.22010986022367,stable,stable,1,0.536615820404235,0.19961453525111,0.204420192738791,0.897069011557423,0.332047495454892,0.577358250105919
16,1.76006855408351,2.7911548614502,-1.005126358935,-1.41439031233408,1.76006855408351,0.00823991850659241,0.00510997459668735,0.00969577729602295,1.79272831703921,1.48262041198662,0.0345479392317284,0.0720485616099984,0.113909485225317,0.497827954720403,0.0145042855193855,0.00375108951474402,NaN,NaN,NaN,NaN,1.79698325918466,-123.928221238646,1.69538029646002,stable,stable,1,0.545847486569461,0.233771978328443,0.148073568667608,0.956991147513219,0.349373562122081,0.811176768016588
17,1.8486240664307,2.67209243774414,-1.01612919883685,-1.52446611177452,1.8486240664307,-0.0552650022257453,0.0110758096490743,0.05636394264416,0.775797338240565,0.867664076614604,0.178066317894748,0.240269973245291,0.142197146979957,0.432316770040333,0.159468510684342,0.0383682606220137,NaN,NaN,NaN,NaN,1.90606506718967,-122.683382350962,1.82139382356378,stable,stable,1,0.574388619255213,0.195613773030288,0.202195252227299,0.898053929935907,0.336801268008908,0.573641438335116
18,1.82861073811849,2.53823280334473,-1.04092686287994,-1.48116054631009,1.82861073811849,-0.0501284731594279,0.0159254284791352,0.0525973677434483,0.737194896736636,0.722651606433562,0.175482936529443,0.240237880903155,0.140717971357435,0.461778322990214,0.156678472480773,0.0415271186210605,NaN,NaN,NaN,NaN,1.87952489310621,-124.36494621675,1.68782655374833,stable,stable,1,0.568096600730746,0.169307815428869,0.186320336323101,0.90078830921037,0.337458679396696,0.574767943457194
