scenario_id,mean_wind_speed,max_wind_speed,wind_velocity_x,wind_velocity_y,wind_velocity,wind_acceleration_x,wind_acceleration_y,wind_acceleration,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,stability_std_z,stability_std_vz,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,wind_speed_cmd,wind_dir_cmd,hover_height_cmd,gt_safe_to_land,label,success,onto_wind_condition,onto_gust,onto_temporal_pattern,onto_drone_state,onto_tag_observation,onto_landing_context
1,2.03377671225541,2.76284718513489,-1.25503540490906,-1.58325809365995,2.03377671225541,-0.0590198238722618,0.00935435706731282,0.059756536094854,1.12325318820079,1.10315144641239,0.176134816026336,0.240264347488186,0.144051780259196,0.440295277447238,0.156847009941728,0.0389756002323797,NaN,NaN,NaN,NaN,2.0716688985117,-127.374480982322,2.31472368639318,stable,stable,1,0.631865099974725,0.174996221348605,0.188880460544534,0.894439412714872,0.335976986551468,0.56702242937727
2,2.30105779290199,3,-1.38967278962864,-1.79551512171191,2.30105779290199,0.0104167583393395,0.00619112296648422,0.0121177084420416,1.48442429546315,1.41449637608931,0.0357631975972795,0.0805463379739801,0.106701687762759,0.421768131387295,0.0235139310385655,0.00682978791315841,NaN,NaN,NaN,NaN,2.42882567996652,-126.095851442396,1.57120630545374,stable,stable,1,0.713610662329932,0.159483576478093,0.108624341145144,0.959341167353448,0.352577027660996,0.568904736935967
3,1.79282059718151,2.56749749183655,-1.10098915158292,-1.3924651475053,1.79282059718151,-0.0542907335497072,0.0242018052383325,0.0594408203691662,1.12679173867633,1.25604344869234,0.17687574839163,0.24024069083824,0.166845116770279,0.514444879040019,0.156589548741216,0.0394982947556183,NaN,NaN,NaN,NaN,1.87319628751653,-127.297520073929,1.59833864626127,stable,stable,1,0.55716133760155,0.18519978503173,0.195078242289904,0.892839849332002,0.325846614768765,0.574619093634941
4,2.413479662692,3,-0.684947238148276,-2.28019566350455,2.413479662692,-0.0236798276900811,-0.0125180886771316,0.026785010426738,1.82084507972132,1.56205111769577,0.0628042377199041,0.240194852155231,0.130887904228973,0.522065871603766,0.00187281452605278,0.00847948876483916,NaN,NaN,NaN,NaN,2.46779887999601,-105.553838771394,1.9433275177365,unstable,unstable,0,0.748803679011143,0.136877661139202,0.0860424091550419,0.942017982446057,0.341827598120457,0.562395870646951
5,1.79631386309454,2.85770225524902,-1.04842064370082,-1.42675487693824,1.79631386309454,-0.0635265611458105,0.0154921051337535,0.0653882962959555,1.01842549796952,0.9101354657983,0.177705490525057,0.240255189275686,0.139805890856912,0.424560156547744,0.159495514780181,0.0371983112261573,NaN,NaN,NaN,NaN,1.88084050141636,-125.058018224367,2.32024722907058,stable,stable,1,0.558383024472879,0.250800242555684,0.234893699618962,0.895994275736439,0.337864048508039,0.574874645624714
6,1.87898811976115,2.7983067035675,-1.04275292996247,-1.53190225335917,1.87898811976115,0.00922385022010746,0.00448483749899526,0.0102563726665606,1.77212470717877,1.74906098078749,0.0329658017670724,0.0521504797016811,0.124211759360182,0.468827334568624,0.0232646535086473,0.00683382604898988,NaN,NaN,NaN,NaN,1.9161886291726,-122.783489357006,1.61903202296804,stable,stable,1,0.582725632488176,0.208727016345299,0.138061083465201,0.955850640139586,0.344794773617697,0.807130995607036
7,1.91368122976653,2.70591163635254,-1.06701164199756,-1.57438434176896,1.91368122976653,-0.0503563868964871,0.000973817006510992,0.0503658020965701,0.960006154679099,1.00164323057101,0.176883385207962,0.240289199127657,0.134910653660442,0.477135024640574,0.158976521343104,0.0351651497240421,NaN,NaN,NaN,NaN,1.96867067391655,-123.586570068552,2.29498218989996,stable,stable,1,0.594416383276546,0.187485571866222,0.195934902000159,0.896145347940482,0.340039709484248,0.57134576068697
8,1.90176933719998,2.9638614654541,-1.1088889988242,-1.51230981803348,1.90176933719998,-0.0778187052334576,0.012029199346472,0.0787429521997297,0.814606181580159,0.983354486549034,0.177522482315779,0.240323020598006,0.150602204793357,0.449639797711456,0.159374586300955,0.0359302217367283,NaN,NaN,NaN,NaN,1.96461919299708,-125.030810267647,1.5,stable,stable,1,0.591385830083322,0.25340693676046,0.23594284670036,0.897111925021095,0.333065686758508,0.57138128363067
9,2.61204192399979,3,-0.806777598739516,-2.44947307718831,2.61204192399979,0.00359741600154092,0.00308326392658466,0.00473792341950785,2.08679108680106,2.13599456412126,0.0309512864440612,0.0743251772740398,0.139334737669975,0.520287830213495,0.00896418682160972,0.00519583326317089,NaN,NaN,NaN,NaN,2.98365709536118,-106.900241715489,1.82381048839463,stable,stable,1,0.809843547986389,0.0881591863936245,0.0587689887818816,0.95134532666358,0.338073449924455,0.782727522809702
10,1.89354936768409,2.66300964355469,-1.13621407927576,-1.50078866666681,1.89354936768409,-0.0496022493360603,0.000287642180187202,0.0496030833438862,1.14559687276887,1.26995603739342,0.177183488270473,0.240249158395593,0.165864333436159,0.474848469881611,0.156996613469465,0.0418561282283459,NaN,NaN,NaN,NaN,1.92399487038037,-126.353098118705,2.27309724182881,stable,stable,1,0.58815770926009,0.182222460683931,0.194330159328307,0.892428911570631,0.326282518472818,0.571455928327344
