scenario_id,mean_wind_speed,max_wind_speed,wind_velocity_x,wind_velocity_y,wind_velocity,wind_acceleration_x,wind_acceleration_y,wind_acceleration,wind_body_force_x,wind_body_force_y,wind_body_force,mean_wind_body_risk,mean_wind_gust_risk,mean_wind_risk_raw,min_thrust_margin_n,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,stability_std_z,stability_std_vz,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,wind_speed_cmd,wind_dir_cmd,hover_height_cmd,gt_safe_to_land,label,success,onto_wind_condition,onto_gust,onto_temporal_pattern,onto_drone_state,onto_tag_observation
1,NaN,NaN,NaN,NaN,NaN,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.0716688985117,-127.374480982322,2.31472368639318,unstable,unstable,0,0,0,0,1,1
2,2.31713872353236,3,-1.40117248994513,-1.80656444681335,2.31713872353236,0.0117430906346592,0.0041357086097149,0.0124500708174007,-0.111930821177844,-0.17692687599244,0.21881708113443,0.0141228942282919,0.231194591493543,0.232881783083979,15.4366361021531,1.60574251487383,1.54521925313526,0.0180018808647889,0.0472713968059083,0.111106116085194,0.340912250875995,0.000153697181477388,0.00448157693470491,NaN,NaN,NaN,NaN,2.42882567996652,-126.095851442396,2.10387515459019,stable,stable,1,0.664480016225425,0.155926300188409,0.0952537543113727,0.966241502818963,0.350619503962136
3,1.75061851955842,2.65102052688599,-1.05645917055924,-1.36678764082269,1.75061851955842,-0.0233708085976937,0.00583788897165419,0.0240889111865895,-0.0645804755496808,-0.103915063389028,0.128041293439239,0.00825956384174753,0.177370227372042,0.179759391220281,15.4405428135098,0.953292407822,0.98973915927385,0.172960031069126,0.240237587877429,0.156777942154124,0.384906948177686,0.156605277648612,0.0426159649791025,NaN,NaN,NaN,NaN,1.87319628751653,-127.297520073929,1.56923292103871,stable,stable,1,0.502783483459636,0.20700675203291,0.209303111379207,0.898253307866827,0.330320914598167
4,2.42286809333941,3,-0.715610560520903,-2.2761388492798,2.42286809333941,-0.0326066469543641,-0.0124097470107241,0.034888325360738,-0.032981648533968,-0.271034438634849,0.274910680737481,0.0177384068388938,0.238675727013103,0.240281681700353,15.4302591536966,1.46434295094584,1.18504345743753,0.0589988727919619,0.240313656209676,0.099282817375422,0.460825662337574,0.00189581875587178,0.00544762548375382,NaN,NaN,NaN,NaN,2.46779887999601,-105.553838771394,1.88291995843224,unstable,unstable,0,0.694154494563913,0.136250871981435,0.0845740640239469,0.949683956109578,0.355874303388701
5,1.79116954406102,2.63856387138367,-1.01746215690124,-1.45241611524355,1.79116954406102,-0.00584617913477495,-0.00393874349462358,0.00704922058048388,-0.0577965766915067,-0.113182012607118,0.130899632346087,0.00844380244459853,0.147398885270144,0.149735220490178,15.4128428051122,0.994554177092273,1.01549244180293,0.174095046759153,0.240204702193813,0.133049673437178,0.467228611791859,0.156608801591796,0.0405870421107501,NaN,NaN,NaN,NaN,1.88084050141636,-125.058018224367,1.67001665593816,stable,stable,1,0.507592255847642,0.191956080754017,0.199536484674895,0.897159253186247,0.340866811805699
6,1.88830780506134,2.7774760723114,-1.03925410004472,-1.56254764983184,1.88830780506134,0.00592990276548018,0.00299611424296503,0.00664382776454563,-0.0586837269085065,-0.127972366331601,0.143137351237577,0.00923579109445637,0.131633295150313,0.132750560172569,15.4474234593434,1.54579179182042,1.1908996983241,0.027165275217244,0.0491591798427625,0.0994778374777412,0.437776524795611,0.000138532802314844,0.00427083371136157,NaN,NaN,NaN,NaN,1.9161886291726,-122.783489357006,1.82630072394233,stable,stable,1,0.530098860050871,0.20128089522143,0.122383137707716,0.964914786397385,0.355787627787671
7,1.88478540423988,2.58936333656311,-1.04488550364212,-1.5540938798497,1.88478540423988,-0.00996783497287374,0.00106799099702834,0.0100248859752208,-0.059438939085166,-0.128434150918157,0.144011715821751,0.00929011772024635,0.136799859493949,0.139322638826976,15.4181599371899,0.989280483631298,1.11827856653671,0.172963265709342,0.24026836129296,0.155798738439375,0.467278462296549,0.156608695474068,0.0423090972053505,NaN,NaN,NaN,NaN,1.96867067391655,-123.586570068552,2.39177121997724,stable,stable,1,0.530473968896029,0.160367930534852,0.181209749232543,0.896958974608295,0.330756116249167
8,1.88374101338179,2.68094372749329,-1.07772739598584,-1.52321766180733,1.88374101338179,-0.00575312794944078,0.0133644860091321,0.014550187885073,-0.0647951175913435,-0.124911247130463,0.144884581125938,0.00934609336380361,0.149928600521136,0.15246468057254,15.437738772594,0.977180280256466,1.03948781371585,0.173147131234873,0.240249987448384,0.165424946964084,0.445496081027182,0.156637610522222,0.0414174250854582,NaN,NaN,NaN,NaN,1.96461919299708,-125.030810267647,1.70360811345018,stable,stable,1,0.532823873016319,0.182038145120683,0.193900484709321,0.897581185072781,0.326477801349296
9,2.60842371463776,3,-0.799904440727329,-2.44763668346352,2.60842371463776,0.00732772300287669,0.00170299441726465,0.00752301232167825,-0.042712742509564,-0.312191946836242,0.31730509985026,0.0204813074718076,0.203548076428172,0.205984698363959,15.4349313310137,1.65623616646573,1.64314545135056,0.0227018476551346,0.0525273151756627,0.110930081123999,0.404520629579886,0.000326936338849636,0.00555147908441403,NaN,NaN,NaN,NaN,2.98365709536118,-106.900241715489,1.94037294097012,stable,stable,1,0.736776596909527,0.0894838831321459,0.0558543545858359,0.962725363461019,0.350697741722667
10,1.80948809609897,2.74378657341003,-1.07212873713208,-1.4284733681726,1.80948809609897,-0.018546450912771,0.00441777743059661,0.0190653507412299,-0.0661616520780602,-0.113189088878327,0.136811037099795,0.00882386957647015,0.183222729603885,0.185531164864993,15.4636037181867,0.904728345802013,0.831046386309516,0.17333872172329,0.240250045399123,0.149101735605227,0.397371896845664,0.159448904146278,0.0369937498626512,NaN,NaN,NaN,NaN,1.92399487038037,-126.353098118705,1.5,stable,stable,1,0.519636391932724,0.213712471697548,0.212545935316425,0.899692409100336,0.333732561953232
