scenario_id,mean_wind_speed,max_wind_speed,wind_velocity_x,wind_velocity_y,wind_velocity,wind_acceleration_x,wind_acceleration_y,wind_acceleration,wind_body_force_x,wind_body_force_y,wind_body_force,mean_wind_body_risk,mean_wind_gust_risk,mean_wind_risk_raw,min_thrust_margin_n,mean_abs_roll_deg,mean_abs_pitch_deg,mean_abs_vz,max_abs_vz,mean_tag_error,max_tag_error,stability_std_z,stability_std_vz,mean_imu_ang_vel,max_imu_ang_vel,mean_imu_lin_acc,max_imu_lin_acc,wind_speed_cmd,wind_dir_cmd,hover_height_cmd,gt_safe_to_land,label,success,onto_wind_condition,onto_gust,onto_temporal_pattern,onto_drone_state,onto_tag_observation
1,2.03434894522842,2.70735597610474,-1.25407527934671,-1.58396881120457,2.03434894522842,-0.0545263436231907,0.0151023495651564,0.0565791755975858,-0.0852705829773408,-0.132091477089121,0.161004856113423,0.0103824398186842,0.126977681971962,0.0453610124646674,15.4825670408408,0.912625709845146,1.09041004971297,0.176521729539606,0.24029436070805,0.139861158860688,0.400050095657754,0.159550799813712,0.0354200046183518,NaN,NaN,NaN,NaN,2.0716688985117,-127.374480982322,2.31472368639318,stable,stable,1,0.551565254553846,0.161799430806728,0.18087112674731,0.896000997119383,0.337839484950805
2,2.30981901055675,3,-1.40155222708143,-1.79578595595722,2.30981901055675,-0.00355990975693941,0.00541102056813892,0.00647704416121851,-0.112057191897943,-0.174817753460293,0.217369904507646,0.0140224360180656,0.226189858911843,0.0776726628861989,15.4647489623368,1.58074655260209,1.58220006055955,0.0238827457506668,0.146647830624077,0.119646365739703,0.424471376826625,0.00279432780417003,0.0079371654671703,NaN,NaN,NaN,NaN,2.42882567996652,-126.095851442396,2.21228503754817,stable,stable,1,0.631486268725708,0.156478180720954,0.0980150738891542,0.963206903735539,0.346823837449021
3,1.77880777528622,2.73187017440796,-1.09798381127866,-1.36587789543581,1.77880777528622,-0.0771645099752302,0.00942812372540197,0.0777383503600307,-0.0701507846328481,-0.104519918952522,0.132385071821284,0.00853818434976021,0.183700928013874,0.0610870074489942,15.4160980111272,1.02049145130713,1.09225595539177,0.175316402222674,0.240240655773641,0.154500667518288,0.461725434620599,0.157104070892418,0.0398051227938172,NaN,NaN,NaN,NaN,1.87319628751653,-127.297520073929,2.34085471135786,stable,stable,1,0.486566141566124,0.22869107070173,0.221513264035622,0.895741640693171,0.331333036658539
4,2.33740938834424,3,-0.673053264465681,-2.20908911761709,2.33740938834424,-0.0162367503189793,0.0152232067201973,0.0222570906402147,-0.0326175008712538,-0.271028915356018,0.27465082890865,0.0177186103253105,0.226893645466783,0.0804711208677524,15.4236790328439,1.5961912208832,1.54252854175883,0.0626271101585972,0.240425954822928,0.128525935663886,0.478875266875948,0.00193491024003523,0.0102591692051554,NaN,NaN,NaN,NaN,2.46779887999601,-105.553838771394,2.15398071099595,unstable,unstable,0,0.639403394398682,0.153163354239918,0.096488579634326,0.944025075357085,0.342877361927162
5,1.81069257794594,2.59184169769287,-1.04410681537921,-1.46489462521783,1.81069257794594,-0.0461310476498065,0.0125488402989787,0.0478073943037894,-0.0590064234583151,-0.113480663164233,0.130381310013139,0.00840756567395697,0.112640382375009,0.0396774106842726,15.4611174028196,0.848315138127866,0.994842599316335,0.176579590870891,0.240191600640945,0.139311903139732,0.441756741895493,0.156728299451682,0.0417782503125214,NaN,NaN,NaN,NaN,1.88084050141636,-125.058018224367,2.08588638071622,stable,stable,1,0.490786836255773,0.184523240898754,0.195563057540512,0.897228250913207,0.338083598604564
6,1.8856373377641,2.61152124404907,-1.03449779318666,-1.56152199060901,1.8856373377641,0.00583621770952227,0.00494994899845724,0.00765267484218879,-0.0579612571501123,-0.128189981786542,0.143124584107907,0.00923176126098033,0.128619078015064,0.0450479562872055,15.4633657414956,1.46208849966475,1.32672554152446,0.0337745880901409,0.049688288473578,0.0974892211844928,0.410665969435439,0.0261394164471578,0.00532584955322629,NaN,NaN,NaN,NaN,1.9161886291726,-122.783489357006,1.54422837667735,stable,stable,1,0.511846214661202,0.164726869301852,0.11239031256688,0.9612005956313,0.356671457251337
7,1.91042152554,2.52830243110657,-1.06952637995464,-1.56720869149061,1.91042152554,-0.0501671473086447,0.00801083131686826,0.0508027173237276,-0.062550968280688,-0.130517336139113,0.14753649524494,0.00951597903453293,0.125571347093713,0.0443325894522871,15.4321473077764,1.23319732819993,1.32260684842107,0.177074060981178,0.240244388633272,0.15535348715548,0.475283748637182,0.156388196546962,0.0395555266460615,NaN,NaN,NaN,NaN,1.96867067391655,-123.586570068552,2.19557786577634,stable,stable,1,0.518312258034456,0.148337035261829,0.172891914160375,0.891381650978818,0.330954005708676
8,1.91755726467184,2.76693487167358,-1.11520822529502,-1.54524031948352,1.91755726467184,-0.0421165934928119,0.00550928971552865,0.042475401359003,-0.0672369772220304,-0.126882614139391,0.146282748968852,0.0094331740318061,0.121905286710056,0.043174807835281,15.4673556984248,0.923938922814328,0.844516825277481,0.175998293400334,0.240277924724385,0.145263609815363,0.433307264228042,0.159457237769807,0.0372737095064217,NaN,NaN,NaN,NaN,1.96461919299708,-125.030810267647,2.11843075878043,stable,stable,1,0.519983565479548,0.198897118491209,0.203762230732126,0.89810584385054,0.335438395637617
9,2.62781419078509,3,-0.826877856077411,-2.46114712860076,2.62781419078509,0.00639672533859651,0.000177741464783482,0.00639919425285293,-0.0443602868154686,-0.315344440292331,0.32061462118228,0.0206907866611781,0.194230383513154,0.072752665716771,15.3935436802596,2.10066538583037,1.79710157159408,0.0262182213875995,0.0850950309688457,0.12592820322713,0.51062986210008,0.000177214221958578,0.00521426990388705,NaN,NaN,NaN,NaN,2.98365709536118,-106.900241715489,2.00633071884077,stable,stable,1,0.715300984019378,0.0849149926863777,0.0529238556351207,0.956265577497865,0.344031909676831
10,1.84562711650822,2.5615713596344,-1.10424110915693,-1.45638252000529,1.84562711650822,-0.054609327680056,0.00356800413073986,0.0547257647104607,-0.0675821935947331,-0.113815459284399,0.136617638274466,0.00881049790669879,0.15120101115338,0.0515276518807032,15.4527514384071,0.994186882991917,1.07242850199695,0.175898595141833,0.241362964830422,0.160047347604669,0.377015746129552,0.156681592125052,0.0415992954066473,NaN,NaN,NaN,NaN,1.92399487038037,-126.353098118705,2.42991665837156,stable,stable,1,0.502472761445001,0.171120511566974,0.187435586618382,0.895813010118456,0.328867845509036
